osm_id,name,category,subcategory,lat,lon,admin_division
w1058662512,,farm,building=greenhouse,53.5142603,-6.1162938,
w1058662513,,farm,building=greenhouse,53.515691,-6.1135168,
w1058662514,,farm,building=greenhouse,53.5148713,-6.109236,
w1058662515,,farm,building=greenhouse,53.5108946,-6.111463,
w1058662516,,farm,building=greenhouse,53.5135425,-6.109955,
w1058662517,,farm,building=greenhouse,53.5132387,-6.1122376,
w1058662518,,farm,building=greenhouse,53.5136248,-6.1121408,
w1058662525,,farm,building=greenhouse,53.5181901,-6.1084431,
w1058662527,,farm,landuse=farmland,53.5151471,-6.1058991,
w1058662531,,farm,building=greenhouse,53.516649,-6.1050543,
w1058662532,,farm,building=greenhouse,53.5163886,-6.1054319,
w1058662537,,farm,building=greenhouse,53.5167261,-6.1061009,
w1058662538,,farm,building=greenhouse,53.5161373,-6.1064991,
w1058662539,,farm,building=greenhouse,53.5163438,-6.1060213,
w1058662543,,farm,building=greenhouse,53.5181681,-6.1058461,
w1058662544,,farm,building=greenhouse,53.5180376,-6.1063117,
w1058662545,,farm,building=greenhouse,53.5179555,-6.106604,
w1058662546,,farm,building=greenhouse,53.5178633,-6.1069212,
w1058662547,,farm,building=greenhouse,53.5177688,-6.1072923,
w1058662551,,farm,building=greenhouse,53.5176688,-6.1053987,
w1058662552,,farm,building=greenhouse,53.5177504,-6.1054705,
w1058662553,,farm,building=greenhouse,53.5175553,-6.1066916,
w1058662554,,farm,building=greenhouse,53.5173329,-6.1063719,
w1058662555,,farm,building=greenhouse,53.5169896,-6.1062306,
w1058662556,,farm,building=greenhouse,53.517438,-6.1074732,
w1058688312,,farm,building=greenhouse,53.5169433,-6.1148903,
w1058688313,,farm,landuse=farmland,53.5174873,-6.11587,
w1058688314,,farm,landuse=farmland,53.5172293,-6.1154466,
w1058688317,,farm,landuse=farmland,53.5174675,-6.1175045,
w1058688318,,farm,landuse=farmland,53.5171886,-6.1182594,
w1058688319,,farm,landuse=farmland,53.515975,-6.1191259,
w1058688320,,farm,landuse=farmland,53.5158137,-6.1178298,
w1058688342,,farm,landuse=farmland,53.5165135,-6.121073,
w1058688402,,farm,building=greenhouse,53.5146874,-6.1132713,
w1058688427,,farm,landuse=farmland,53.5161151,-6.1126806,
w1058688428,,farm,landuse=farmland,53.515185,-6.11212,
w1058688519,,farm,building=greenhouse,53.5152567,-6.1317531,
w1059036569,,farm,landuse=greenhouse_horticulture,53.5108545,-6.1114299,
w1059036672,,farm,landuse=greenhouse_horticulture,53.5135362,-6.1121302,
w1059036673,,farm,landuse=farmland,53.5129905,-6.1118987,
w1059036674,,farm,landuse=farmland,53.5134325,-6.1112019,
w1059082597,,farm,building=greenhouse,53.5184319,-6.1040593,
w1059082654,,farm,building=greenhouse,53.5163719,-6.1102009,
w1059399652,,farm,landuse=farmland,53.5187664,-6.1157712,
w1059399653,,farm,landuse=farmland,53.5195818,-6.114269,
w1059399655,,farm,landuse=farmland,53.5180757,-6.1128577,
w1059399656,,farm,landuse=farmland,53.5183569,-6.1128384,
w1059399657,,farm,landuse=farmland,53.5185345,-6.1125643,
w1059399658,,farm,landuse=farmland,53.5186342,-6.11194,
w1059399659,,farm,landuse=farmland,53.5188934,-6.1115527,
w1059399663,,farm,landuse=farmland,53.519618,-6.111886,
w1059399665,,farm,landuse=greenhouse_horticulture,53.5193272,-6.1116287,
w1059399666,,farm,landuse=farmland,53.5187778,-6.1139559,
w1059399667,,farm,landuse=farmland,53.517831,-6.1134974,
w1059399668,,farm,building=greenhouse,53.518112,-6.1133652,
w1059399670,,farm,landuse=farmland,53.5202132,-6.1109801,
w1059399671,,farm,landuse=farmland,53.519612,-6.1103502,
w1059399672,,farm,landuse=farmland,53.5206781,-6.1083495,
w1059399673,,farm,landuse=farmland,53.5202017,-6.1076448,
