osm_id,name,category,subcategory,lat,lon,admin_division
n9264219513,Sammy's,fast_food,amenity=fast_food,53.1654801,-8.2906928,Killimor
n9364039449,BóTOWN,fast_food,amenity=fast_food,53.2711939,-9.0570017,Galway
n9393278907,Pizza Max,fast_food,amenity=fast_food,53.2608079,-9.0748399,Galway
n9393278908,Subway,fast_food,amenity=fast_food,53.2606501,-9.0749861,Galway
n9408672694,Apache Pizza,fast_food,amenity=fast_food,53.2762734,-9.0630627,Galway
n9487961161,Four Star Pizza,fast_food,amenity=fast_food,53.274803,-9.0466056,Galway
n9561475347,Supermac's,fast_food,amenity=fast_food,53.4678807,-9.1058475,
n9576143051,Supermac's,fast_food,amenity=fast_food,53.5081609,-8.8713502,
n9576143052,Papa John's,fast_food,amenity=fast_food,53.5081306,-8.8714038,
n9576143053,SuperSubs,fast_food,amenity=fast_food,53.508086,-8.8714521,
n9855905488,Domino's,fast_food,amenity=fast_food,53.2755241,-9.0484068,Galway
n9859161446,Apache Pizza,fast_food,amenity=fast_food,53.2442049,-9.3070981,
n9859161449,Supermac's,fast_food,amenity=fast_food,53.2439969,-9.3067216,
n9885245211,Apache Pizza,fast_food,amenity=fast_food,53.2683091,-8.9296933,Oranmore
n9922900943,Supermac's,fast_food,amenity=fast_food,53.2718479,-9.0545276,
n9922900962,Nut Hot,fast_food,amenity=fast_food,53.2718352,-9.0546461,Galway
n9928054886,Munch Haven,fast_food,amenity=fast_food,53.273917,-9.0534218,Galway
n9995425416,Apache Pizza,fast_food,amenity=fast_food,53.2993464,-8.7485101,Athenry
n9995589999,Creagh Pizza House,fast_food,amenity=fast_food,53.3286526,-8.2028804,
n9995596117,Apache Pizza,fast_food,amenity=fast_food,53.3296046,-8.2223448,Ballinasloe
n9995596118,Nico's,fast_food,amenity=fast_food,53.3299184,-8.222406,Ballinasloe
n9995596130,Supermac's,fast_food,amenity=fast_food,53.3303775,-8.22289,
n10037867447,The Gourmet Offensive,fast_food,shop=deli,53.2734937,-9.0624384,Galway
n10114387915,Birdhouse,fast_food,amenity=fast_food,53.2708159,-9.0576418,Galway
n10114485367,Eyrecourt Chip Shop,fast_food,amenity=fast_food,53.1990111,-8.135447,
n10157019409,Meltd,fast_food,amenity=fast_food,53.2724402,-9.0518753,Galway
n10299267719,Subway,fast_food,amenity=fast_food,53.2762775,-9.0631388,Galway
n10299267720,Abrakebabra,fast_food,amenity=fast_food,53.2754972,-9.0632049,Galway
n10743309286,Prátaí,fast_food,amenity=fast_food,53.2725146,-9.0533052,Galway
n10857650590,Jump Juice,fast_food,amenity=fast_food,53.2730275,-9.0495545,Galway
n10857705946,Aryan Pizzeria,fast_food,amenity=fast_food,53.2722709,-9.0507496,Galway
n11053623870,The Hob,fast_food,amenity=fast_food,53.4696842,-8.4999586,Mountbellew
n11097528367,Pizza Max,fast_food,amenity=fast_food,53.2964458,-9.0314171,Galway
n11154591866,Supermac's,fast_food,amenity=fast_food,53.0919129,-8.2202671,
n11367106129,Supermac's,fast_food,amenity=fast_food,53.4283271,-9.3179081,
n11871745425,Supermac's,fast_food,amenity=fast_food,53.2682081,-8.9294682,
n11917969175,Dough Bros,fast_food,amenity=fast_food,53.2747842,-9.0480441,
n12601239408,Street Dog,fast_food,amenity=fast_food,53.2717544,-9.0542093,
n12634185690,China Garden,fast_food,amenity=fast_food,53.2854996,-9.0176445,
n12908400901,Roma Take Away Restaurant,fast_food,amenity=fast_food,53.0917702,-8.2188754,
n12961122801,Cuan Chill Éinne,fast_food,amenity=fast_food,53.1047569,-9.6636138,
n13037344194,Apache Pizza,fast_food,amenity=fast_food,53.4880266,-10.0228319,
n13120147685,Fabio Takeaway,fast_food,amenity=fast_food,53.3971565,-8.9914675,Corrandulla
n13811037706,Spuds & shells,fast_food,amenity=fast_food,53.5633459,-9.8408466,
n13887943931,,fast_food,amenity=fast_food,53.1984276,-8.5693334,
w25761888,McDonald's,fast_food,amenity=fast_food,53.2756564,-9.0761804,
w78474056,McDonald's,fast_food,amenity=fast_food,53.2799377,-9.0499231,Galway
w177585451,Little Wang's Chinese Takeaway,fast_food,amenity=fast_food,53.4353451,-8.4367027,
w177705344,Fabrizio Italian Takeaway,fast_food,amenity=fast_food,53.2273378,-8.8800787,
w178054692,Supermac's,fast_food,amenity=fast_food,53.2991035,-8.7468262,
w211850452,King Ding,fast_food,amenity=fast_food,53.2734914,-9.081212,Galway
w684671651,Supermac's,fast_food,amenity=fast_food,53.2678806,-8.9294733,
w684671663,Giovannis Oranmore,fast_food,amenity=fast_food,53.2684574,-8.9292232,
w954710162,Supermac's,fast_food,amenity=fast_food,53.280998,-9.0469215,Galway
w1308676587,Iniswallah,fast_food,amenity=fast_food,53.6144822,-10.2294081,
